customer_id,email,signup_date,country
cus_00485,user485@example.com,2025-03-11 17:26:37,GB
cus_00486,user486@example.com,2024-06-04 16:43:26,US
cus_00487,user487@example.com,2023-05-26 01:43:37,GB
cus_00488,user488@example.com,2023-12-31 20:32:09,AU
cus_00489,user489@example.com,2024-04-27 05:16:35,CA
cus_00490,user490@example.com,2023-12-15 23:12:39,US
cus_00491,user491@example.com,2023-11-06 08:06:07,DE
cus_00492,user492@example.com,2023-08-17 21:45:14,AU
cus_00493,user493@example.com,2023-02-07 22:38:40,US
cus_00494,user494@example.com,2023-03-13 18:58:20,DE
cus_00495,user495@example.com,2024-01-16 08:23:29,US
cus_00496,user496@example.com,2025-01-08 02:22:00,GB
cus_00497,user497@example.com,2023-04-24 03:13:59,US
cus_00498,user498@example.com,2024-12-08 11:08:43,US
cus_00499,user499@example.com,2024-10-05 19:28:50,US
cus_00500,user500@example.com,2025-06-13 06:34:00,AU
cus_00501,user501@example.com,2023-10-30 01:04:15,US
cus_00502,user502@example.com,2024-08-19 11:45:17,DE
cus_00503,user503@example.com,2025-02-06 23:43:00,GB
cus_00504,user504@example.com,2024-09-12 20:08:19,GB
cus_00505,user505@example.com,2024-01-15 00:23:57,US
cus_00506,user506@example.com,2023-08-18 05:51:30,AU
cus_00507,user507@example.com,2023-01-09 14:43:32,AU
cus_00508,user508@example.com,2023-06-15 13:51:44,DE
cus_00509,user509@example.com,2024-10-22 10:35:56,US
cus_00510,user510@example.com,2023-12-06 22:59:20,GB
cus_00511,user511@example.com,2023-10-01 05:31:50,AU
cus_00512,user512@example.com,2025-03-15 14:51:52,US
cus_00513,user513@example.com,2024-12-22 15:40:30,AU
cus_00514,user514@example.com,2023-03-20 00:16:37,AU
cus_00515,user515@example.com,2025-05-15 21:35:39,GB
cus_00516,user516@example.com,2024-01-23 02:47:06,CA
cus_00517,user517@example.com,2023-07-08 12:34:35,DE
cus_00518,user518@example.com,2024-12-10 02:07:49,DE
cus_00519,user519@example.com,2023-07-27 03:14:31,GB
cus_00520,user520@example.com,2024-12-22 19:09:19,AU
cus_00521,user521@example.com,2025-04-05 02:01:54,US
cus_00522,user522@example.com,2025-05-18 06:14:42,AU
cus_00523,user523@example.com,2025-07-14 00:04:17,GB
cus_00524,user524@example.com,2024-05-07 21:43:30,DE
cus_00525,user525@example.com,2024-11-18 12:19:59,AU
cus_00526,user526@example.com,2025-02-23 03:29:38,DE
cus_00527,user527@example.com,2024-10-24 22:02:54,US
cus_00528,user528@example.com,2025-05-01 02:08:48,DE
cus_00529,user529@example.com,2024-11-23 16:51:51,DE
cus_00530,user530@example.com,2023-09-05 05:50:12,CA
cus_00531,user531@example.com,2025-01-07 09:08:44,CA
cus_00532,user532@example.com,2024-11-30 03:49:00,CA
cus_00533,user533@example.com,2024-02-07 15:21:40,DE
cus_00534,user534@example.com,2024-01-20 01:45:55,GB
cus_00535,user535@example.com,2024-03-06 18:54:59,DE
cus_00536,user536@example.com,2025-03-20 19:27:56,GB
cus_00537,user537@example.com,2025-01-22 19:05:10,GB
cus_00538,user538@example.com,2024-01-07 15:43:56,CA
cus_00539,user539@example.com,2024-03-02 13:44:05,AU
cus_00540,user540@example.com,2024-11-14 07:38:20,US
cus_00541,user541@example.com,2023-05-01 08:47:19,CA
cus_00542,user542@example.com,2024-03-19 20:43:03,CA
cus_00543,user543@example.com,2023-12-31 06:33:15,AU
cus_00544,user544@example.com,2024-02-27 02:16:24,US
cus_00545,user545@example.com,2024-06-05 17:18:13,DE
cus_00546,user546@example.com,2024-05-11 15:38:11,DE
cus_00547,user547@example.com,2025-04-19 02:20:04,CA
cus_00548,user548@example.com,2023-05-06 04:09:10,US
cus_00549,user549@example.com,2023-08-03 22:57:32,CA
cus_00550,user550@example.com,2023-08-23 07:22:28,GB
cus_00551,user551@example.com,2023-12-26 06:03:10,CA
cus_00552,user552@example.com,2024-08-18 00:35:26,CA
cus_00553,user553@example.com,2023-08-26 08:59:35,DE
cus_00554,user554@example.com,2023-11-29 08:44:29,DE
cus_00555,user555@example.com,2023-04-10 18:37:30,DE
cus_00556,user556@example.com,2024-10-06 11:23:46,GB
cus_00557,user557@example.com,2024-09-25 04:24:21,DE
cus_00558,user558@example.com,2024-05-29 00:09:08,US
cus_00559,user559@example.com,2025-04-22 22:00:34,AU
cus_00560,user560@example.com,2024-12-24 18:55:01,US
cus_00561,user561@example.com,2024-10-07 21:11:13,US
cus_00562,user562@example.com,2023-04-07 17:26:02,DE
cus_00563,user563@example.com,2023-11-18 07:20:41,AU
cus_00564,user564@example.com,2024-10-14 16:05:08,AU
cus_00565,user565@example.com,2024-08-28 00:44:52,AU
cus_00566,user566@example.com,2025-06-26 08:03:31,GB
cus_00567,user567@example.com,2023-01-31 08:12:14,DE
cus_00568,user568@example.com,2025-06-13 07:17:30,AU
cus_00569,user569@example.com,2024-08-13 21:37:57,GB
cus_00570,user570@example.com,2025-01-10 23:05:36,CA
cus_00571,user571@example.com,2023-01-10 03:49:18,CA
cus_00572,user572@example.com,2024-06-30 10:31:07,GB
cus_00573,user573@example.com,2024-04-08 21:05:11,GB
cus_00574,user574@example.com,2024-08-28 19:45:21,DE
cus_00575,user575@example.com,2024-10-12 22:14:44,DE
cus_00576,user576@example.com,2025-04-16 02:19:01,CA
cus_00577,user577@example.com,2025-04-28 09:17:17,AU
cus_00578,user578@example.com,2023-12-09 14:16:42,CA
cus_00579,user579@example.com,2025-01-28 10:30:51,AU
cus_00580,user580@example.com,2023-12-07 20:37:53,AU
cus_00581,user581@example.com,2024-02-28 23:45:57,DE
cus_00582,user582@example.com,2024-11-08 01:08:34,US
cus_00583,user583@example.com,2025-01-24 10:02:45,US
cus_00584,user584@example.com,2023-02-15 02:07:25,GB
cus_00585,user585@example.com,2024-08-27 01:38:50,DE
cus_00586,user586@example.com,2024-06-06 03:49:03,AU
cus_00587,user587@example.com,2024-09-20 02:01:04,US
cus_00588,user588@example.com,2023-09-14 09:18:48,AU
cus_00589,user589@example.com,2024-12-27 01:34:03,US
cus_00590,user590@example.com,2023-07-18 06:18:32,US
cus_00591,user591@example.com,2025-04-09 17:34:20,US
cus_00592,user592@example.com,2023-02-11 21:22:55,DE
cus_00593,user593@example.com,2024-09-04 02:08:23,CA
cus_00594,user594@example.com,2025-07-08 11:21:43,AU
cus_00595,user595@example.com,2025-05-26 18:03:29,DE
cus_00596,user596@example.com,2023-02-12 02:26:15,DE
cus_00597,user597@example.com,2023-05-11 09:47:17,DE
cus_00598,user598@example.com,2024-10-27 19:50:32,DE
cus_00599,user599@example.com,2023-07-30 19:14:36,DE
cus_00600,user600@example.com,2024-12-18 05:21:56,GB
cus_00601,user601@example.com,2023-10-10 07:20:57,AU
cus_00602,user602@example.com,2023-03-20 02:44:49,DE
cus_00603,user603@example.com,2024-02-09 03:19:49,AU
cus_00604,user604@example.com,2024-08-11 22:00:59,GB
cus_00605,user605@example.com,2024-05-23 12:35:31,GB
cus_00606,user606@example.com,2023-11-25 19:16:02,AU
cus_00607,user607@example.com,2024-12-07 08:25:10,US
cus_00608,user608@example.com,2024-05-22 17:41:41,CA
cus_00609,user609@example.com,2024-06-08 06:55:56,US
cus_00610,user610@example.com,2024-08-11 22:50:59,US
cus_00611,user611@example.com,2024-03-08 06:09:30,US
cus_00612,user612@example.com,2024-10-16 21:04:33,DE
cus_00613,user613@example.com,2024-01-27 21:21:51,GB
cus_00614,user614@example.com,2023-05-08 05:41:08,US
cus_00615,user615@example.com,2024-12-31 14:18:35,GB
cus_00616,user616@example.com,2023-01-31 02:39:40,AU
cus_00617,user617@example.com,2025-04-17 22:59:59,CA
cus_00618,user618@example.com,2023-03-22 21:53:31,AU
cus_00619,user619@example.com,2024-06-27 15:28:02,AU
cus_00620,user620@example.com,2023-12-15 07:36:29,DE
cus_00621,user621@example.com,2023-04-17 14:16:41,CA
cus_00622,user622@example.com,2023-03-04 12:55:55,AU
cus_00623,user623@example.com,2023-02-18 04:52:55,AU
cus_00624,user624@example.com,2024-01-20 03:23:23,CA
cus_00625,user625@example.com,2023-11-06 16:42:17,CA
cus_00626,user626@example.com,2023-02-01 15:49:19,AU
cus_00627,user627@example.com,2023-08-25 17:13:32,CA
cus_00628,user628@example.com,2024-01-06 13:36:00,AU
cus_00629,user629@example.com,2023-07-16 01:51:32,AU
cus_00630,user630@example.com,2025-01-05 15:38:09,DE
cus_00631,user631@example.com,2023-06-27 16:44:51,US
cus_00632,user632@example.com,2025-05-26 02:18:35,AU
cus_00633,user633@example.com,2023-12-05 14:18:25,GB
cus_00634,user634@example.com,2024-12-23 09:43:24,US
cus_00635,user635@example.com,2024-02-03 01:27:26,US
cus_00636,user636@example.com,2024-07-27 01:24:32,US
cus_00637,user637@example.com,2023-09-18 15:37:57,DE
cus_00638,user638@example.com,2023-06-27 22:05:41,AU
cus_00639,user639@example.com,2023-09-12 09:37:54,DE
cus_00640,user640@example.com,2024-04-28 04:22:17,AU
cus_00641,user641@example.com,2023-06-17 22:12:48,DE
cus_00642,user642@example.com,2025-06-17 22:55:50,DE
cus_00643,user643@example.com,2023-02-09 21:21:39,GB
cus_00644,user644@example.com,2024-04-29 14:36:32,DE
cus_00645,user645@example.com,2025-06-13 11:15:28,CA
cus_00646,user646@example.com,2024-08-06 00:27:27,GB
cus_00647,user647@example.com,2024-09-08 04:20:57,DE
cus_00648,user648@example.com,2023-11-05 02:16:12,US
cus_00649,user649@example.com,2023-04-29 01:21:14,CA
cus_00650,user650@example.com,2025-07-08 19:00:29,CA
cus_00651,user651@example.com,2024-01-13 06:04:52,CA
cus_00652,user652@example.com,2023-06-08 07:09:21,GB
cus_00653,user653@example.com,2024-04-13 11:49:02,DE
cus_00654,user654@example.com,2023-07-08 01:15:35,DE
cus_00655,user655@example.com,2025-05-29 03:29:41,US
cus_00656,user656@example.com,2023-03-05 19:10:05,US
cus_00657,user657@example.com,2024-06-23 08:41:40,CA
cus_00658,user658@example.com,2025-04-07 14:10:56,US
cus_00659,user659@example.com,2024-10-27 11:05:23,GB
cus_00660,user660@example.com,2024-07-29 15:53:01,DE
cus_00661,user661@example.com,2023-04-18 02:53:36,CA
cus_00662,user662@example.com,2025-02-24 23:35:07,US
cus_00663,user663@example.com,2024-06-14 02:01:13,GB
cus_00664,user664@example.com,2023-01-20 15:42:22,GB
cus_00665,user665@example.com,2024-10-14 12:55:29,US
cus_00666,user666@example.com,2025-01-31 12:02:39,DE
cus_00667,user667@example.com,2023-06-13 22:46:27,US
cus_00668,user668@example.com,2024-11-04 10:55:25,CA
cus_00669,user669@example.com,2024-07-16 15:20:55,US
cus_00670,user670@example.com,2024-12-15 04:19:30,GB
cus_00671,user671@example.com,2023-08-26 15:55:24,US
cus_00672,user672@example.com,2024-11-07 12:08:15,DE
cus_00673,user673@example.com,2023-10-01 14:51:42,AU
cus_00674,user674@example.com,2025-03-21 12:07:42,US
cus_00675,user675@example.com,2024-02-24 13:24:05,DE
cus_00676,user676@example.com,2025-04-16 00:32:24,DE
cus_00677,user677@example.com,2025-01-21 02:05:36,GB
cus_00678,user678@example.com,2024-12-23 03:45:01,DE
cus_00679,user679@example.com,2024-11-07 15:23:38,DE
cus_00680,user680@example.com,2025-07-09 09:03:17,DE
cus_00681,user681@example.com,2024-02-21 22:30:39,DE
cus_00682,user682@example.com,2024-05-15 16:23:08,CA
cus_00683,user683@example.com,2024-01-17 08:43:23,CA
cus_00684,user684@example.com,2023-05-15 15:01:37,GB
cus_00685,user685@example.com,2024-03-09 07:11:55,US
cus_00686,user686@example.com,2024-12-01 07:07:00,DE
cus_00687,user687@example.com,2024-01-14 19:53:16,US
cus_00688,user688@example.com,2024-12-22 21:35:14,US
cus_00689,user689@example.com,2025-06-04 05:32:04,GB
cus_00690,user690@example.com,2024-08-11 17:44:43,DE
cus_00691,user691@example.com,2024-06-06 13:46:30,DE
cus_00692,user692@example.com,2023-02-14 14:00:48,AU
cus_00693,user693@example.com,2025-02-06 21:04:55,US
cus_00694,user694@example.com,2024-05-19 21:24:23,US
cus_00695,user695@example.com,2023-10-10 11:28:52,CA
cus_00696,user696@example.com,2025-01-27 09:10:44,AU
cus_00697,user697@example.com,2023-11-26 12:24:04,CA
cus_00698,user698@example.com,2024-07-05 04:50:00,CA
cus_00699,user699@example.com,2024-02-06 08:04:33,CA
cus_00700,user700@example.com,2024-06-12 16:45:06,GB
cus_00701,user701@example.com,2024-03-10 10:25:26,GB
cus_00702,user702@example.com,2024-03-05 04:02:20,CA
cus_00703,user703@example.com,2025-05-13 09:23:29,AU
cus_00704,user704@example.com,2023-01-16 18:27:39,US
cus_00705,user705@example.com,2025-03-13 13:15:35,AU
cus_00706,user706@example.com,2023-10-24 19:05:59,DE
cus_00707,user707@example.com,2023-05-13 23:52:57,GB
cus_00708,user708@example.com,2024-01-10 22:24:20,US
cus_00709,user709@example.com,2024-09-23 08:44:19,US
cus_00710,user710@example.com,2025-01-28 23:30:08,DE
cus_00711,user711@example.com,2025-05-12 10:28:09,DE
cus_00712,user712@example.com,2024-01-09 07:55:32,CA
cus_00713,user713@example.com,2025-01-09 14:02:15,GB
cus_00714,user714@example.com,2025-02-01 11:08:44,GB
cus_00715,user715@example.com,2024-11-27 05:09:29,AU
cus_00716,user716@example.com,2023-01-27 18:52:31,CA
cus_00717,user717@example.com,2023-05-25 13:16:49,CA
cus_00718,user718@example.com,2024-04-02 01:53:51,CA
cus_00719,user719@example.com,2023-12-11 05:42:45,CA
cus_00720,user720@example.com,2024-09-20 05:10:00,GB
cus_00721,user721@example.com,2024-01-13 23:04:26,GB
cus_00722,user722@example.com,2024-04-20 16:11:17,CA
cus_00723,user723@example.com,2025-06-22 09:57:49,AU
cus_00724,user724@example.com,2024-07-27 06:04:46,US
cus_00725,user725@example.com,2025-01-05 04:25:47,US
cus_00726,user726@example.com,2025-05-09 18:58:02,AU
cus_00727,user727@example.com,2025-04-04 18:12:15,CA
cus_00728,user728@example.com,2024-06-18 00:12:16,GB
cus_00729,user729@example.com,2024-10-22 23:55:54,US
cus_00730,user730@example.com,2025-05-04 23:58:10,DE
cus_00731,user731@example.com,2024-05-28 20:47:36,DE
cus_00732,user732@example.com,2024-06-30 12:26:49,AU
cus_00733,user733@example.com,2024-12-05 20:50:58,CA
cus_00734,user734@example.com,2024-02-25 20:29:47,US
cus_00735,user735@example.com,2024-04-21 07:44:01,CA
cus_00736,user736@example.com,2024-01-26 13:00:30,US
cus_00737,user737@example.com,2023-12-25 03:04:52,AU
cus_00738,user738@example.com,2023-07-07 10:22:38,AU
cus_00739,user739@example.com,2023-10-27 04:03:46,DE
cus_00740,user740@example.com,2024-05-05 04:28:48,CA
cus_00741,user741@example.com,2023-07-05 17:19:25,DE
cus_00742,user742@example.com,2025-04-12 10:27:23,CA
cus_00743,user743@example.com,2023-10-15 14:53:11,DE
cus_00744,user744@example.com,2023-10-25 13:09:54,GB
cus_00745,user745@example.com,2023-12-03 03:24:14,GB
cus_00746,user746@example.com,2025-01-22 04:13:54,GB
cus_00747,user747@example.com,2024-03-05 12:39:11,GB
cus_00748,user748@example.com,2025-07-04 21:23:34,US
cus_00749,user749@example.com,2025-03-25 23:52:48,GB
cus_00750,user750@example.com,2024-03-15 14:57:22,AU
cus_00751,user751@example.com,2023-06-06 03:53:05,AU
cus_00752,user752@example.com,2023-10-29 13:13:40,US
cus_00753,user753@example.com,2024-04-05 04:52:07,GB
cus_00754,user754@example.com,2023-12-20 09:11:13,GB
cus_00755,user755@example.com,2024-07-14 14:37:17,GB
cus_00756,user756@example.com,2023-10-06 18:03:56,DE
cus_00757,user757@example.com,2024-04-14 13:21:09,CA
cus_00758,user758@example.com,2023-01-22 23:29:21,DE
cus_00759,user759@example.com,2025-04-09 17:59:58,CA
cus_00760,user760@example.com,2023-07-16 15:21:17,GB
cus_00761,user761@example.com,2024-03-02 03:04:03,GB
cus_00762,user762@example.com,2023-03-12 16:56:53,DE
cus_00763,user763@example.com,2023-03-26 16:52:38,DE
cus_00764,user764@example.com,2025-05-09 14:43:03,CA
cus_00765,user765@example.com,2024-03-29 19:38:36,AU
cus_00766,user766@example.com,2023-07-16 04:02:26,CA
cus_00767,user767@example.com,2025-02-01 13:17:03,DE
cus_00768,user768@example.com,2023-06-09 08:44:40,DE
cus_00769,user769@example.com,2023-01-20 01:17:14,US
cus_00770,user770@example.com,2025-06-10 18:39:55,DE
cus_00771,user771@example.com,2024-03-17 16:56:18,US
cus_00772,user772@example.com,2024-12-30 04:23:11,AU
cus_00773,user773@example.com,2025-01-13 15:45:33,CA
cus_00774,user774@example.com,2024-11-15 05:52:01,CA
cus_00775,user775@example.com,2024-06-13 06:26:16,US
cus_00776,user776@example.com,2023-10-14 09:34:32,CA
cus_00777,user777@example.com,2023-03-21 19:27:46,DE
cus_00778,user778@example.com,2024-01-28 05:04:35,GB
cus_00779,user779@example.com,2025-01-12 03:02:06,US
cus_00780,user780@example.com,2023-06-27 05:28:36,CA
cus_00781,user781@example.com,2023-04-12 12:10:47,US
cus_00782,user782@example.com,2024-09-14 11:27:22,US
cus_00783,user783@example.com,2025-02-02 21:38:26,GB
cus_00784,user784@example.com,2023-04-26 01:59:00,DE
cus_00785,user785@example.com,2025-06-15 08:54:28,US
cus_00786,user786@example.com,2023-03-25 06:41:28,CA
cus_00787,user787@example.com,2023-08-24 16:47:34,AU
cus_00788,user788@example.com,2023-08-20 18:29:20,US
cus_00789,user789@example.com,2025-05-24 08:10:51,US
cus_00790,user790@example.com,2024-04-16 23:48:32,GB
cus_00791,user791@example.com,2023-05-13 07:46:27,DE
cus_00792,user792@example.com,2024-01-21 13:13:46,AU
cus_00793,user793@example.com,2023-07-04 00:11:39,CA
cus_00794,user794@example.com,2025-05-16 22:28:14,AU
cus_00795,user795@example.com,2024-10-08 12:05:31,CA
cus_00796,user796@example.com,2023-12-17 14:13:34,DE
cus_00797,user797@example.com,2025-03-22 18:54:58,CA
cus_00798,user798@example.com,2024-08-13 21:31:14,GB
cus_00799,user799@example.com,2024-11-30 20:23:47,GB
cus_00800,user800@example.com,2024-11-18 17:50:07,GB
cus_00801,user801@example.com,2024-04-06 22:07:41,GB
cus_00802,user802@example.com,2025-07-03 05:48:26,AU
cus_00803,user803@example.com,2024-10-28 03:56:06,DE
cus_00804,user804@example.com,2024-04-19 09:24:02,CA
cus_00805,user805@example.com,2025-06-02 08:02:35,CA
cus_00806,user806@example.com,2023-04-04 13:32:54,GB
cus_00807,user807@example.com,2023-06-04 03:41:44,GB
cus_00808,user808@example.com,2023-11-19 18:53:40,US
cus_00809,user809@example.com,2023-11-24 19:35:22,DE
cus_00810,user810@example.com,2024-02-16 02:43:21,AU
cus_00811,user811@example.com,2023-05-07 02:53:17,CA
cus_00812,user812@example.com,2023-09-01 23:30:46,US
cus_00813,user813@example.com,2024-01-08 14:49:19,US
cus_00814,user814@example.com,2023-09-28 00:14:19,CA
cus_00815,user815@example.com,2025-05-07 11:45:45,AU
cus_00816,user816@example.com,2023-04-27 14:37:16,US
cus_00817,user817@example.com,2023-09-01 03:57:32,US
cus_00818,user818@example.com,2023-01-05 03:45:29,DE
cus_00819,user819@example.com,2024-09-26 14:38:20,AU
cus_00820,user820@example.com,2024-11-30 19:59:43,US
cus_00821,user821@example.com,2025-07-11 10:53:09,AU
cus_00822,user822@example.com,2024-12-30 23:36:25,CA
cus_00823,user823@example.com,2024-03-28 10:56:00,GB
cus_00824,user824@example.com,2023-02-20 16:54:07,US
cus_00825,user825@example.com,2023-12-26 14:03:34,DE
cus_00826,user826@example.com,2024-03-23 13:19:43,CA
cus_00827,user827@example.com,2024-03-15 04:30:17,AU
cus_00828,user828@example.com,2024-12-06 07:30:53,CA
cus_00829,user829@example.com,2023-04-21 13:46:25,US
cus_00830,user830@example.com,2023-12-29 14:40:12,AU
cus_00831,user831@example.com,2024-02-15 23:18:40,GB
cus_00832,user832@example.com,2025-07-05 04:56:58,CA
cus_00833,user833@example.com,2023-11-04 07:14:05,US
cus_00834,user834@example.com,2024-10-22 10:19:46,DE
cus_00835,user835@example.com,2023-06-28 07:10:14,AU
cus_00836,user836@example.com,2025-04-25 22:45:25,CA
cus_00837,user837@example.com,2023-12-16 05:30:13,CA
cus_00838,user838@example.com,2023-08-20 10:43:38,GB
cus_00839,user839@example.com,2024-02-17 15:29:46,GB
cus_00840,user840@example.com,2023-08-09 22:57:11,DE
cus_00841,user841@example.com,2023-04-21 22:21:06,DE
cus_00842,user842@example.com,2023-04-03 15:28:02,US
cus_00843,user843@example.com,2023-09-15 18:02:59,US
cus_00844,user844@example.com,2024-04-22 20:35:58,DE
cus_00845,user845@example.com,2025-07-13 08:50:58,DE
cus_00846,user846@example.com,2025-06-03 05:34:36,AU
cus_00847,user847@example.com,2024-03-24 08:10:57,GB
cus_00848,user848@example.com,2024-11-13 04:49:38,US
cus_00849,user849@example.com,2023-07-13 04:14:25,GB
cus_00850,user850@example.com,2024-12-29 02:19:36,GB
cus_00851,user851@example.com,2024-04-17 09:20:28,DE
cus_00852,user852@example.com,2024-09-17 06:36:18,AU
cus_00853,user853@example.com,2024-02-27 22:04:25,CA
cus_00854,user854@example.com,2025-02-16 10:57:18,AU
cus_00855,user855@example.com,2025-04-18 19:58:18,AU
cus_00856,user856@example.com,2025-02-06 02:01:12,GB
cus_00857,user857@example.com,2024-11-11 00:50:00,AU
cus_00858,user858@example.com,2023-05-05 23:05:22,US
cus_00859,user859@example.com,2023-03-03 22:07:03,GB
cus_00860,user860@example.com,2024-11-02 03:11:45,US
cus_00861,user861@example.com,2024-05-15 17:01:10,CA
cus_00862,user862@example.com,2024-01-24 22:23:31,GB
cus_00863,user863@example.com,2023-02-10 04:18:47,CA
cus_00864,user864@example.com,2023-05-22 20:54:47,GB
cus_00865,user865@example.com,2023-12-22 14:55:14,DE
cus_00866,user866@example.com,2025-06-12 12:58:37,AU
cus_00867,user867@example.com,2025-07-01 01:31:45,DE
cus_00868,user868@example.com,2023-02-02 05:26:47,CA
cus_00869,user869@example.com,2024-02-23 16:05:57,AU
cus_00870,user870@example.com,2025-06-14 04:02:41,GB
cus_00871,user871@example.com,2023-03-04 11:56:43,AU
cus_00872,user872@example.com,2023-09-30 03:35:01,US
cus_00873,user873@example.com,2024-12-31 21:32:31,AU
cus_00874,user874@example.com,2025-03-17 04:22:27,US
cus_00875,user875@example.com,2024-11-17 23:30:25,AU
cus_00876,user876@example.com,2024-03-08 02:25:43,US
cus_00877,user877@example.com,2023-10-09 22:24:20,CA
cus_00878,user878@example.com,2025-06-28 06:40:12,DE
cus_00879,user879@example.com,2024-11-08 02:58:12,GB
cus_00880,user880@example.com,2025-02-02 20:51:59,AU
cus_00881,user881@example.com,2023-05-22 17:45:48,DE
cus_00882,user882@example.com,2024-12-31 03:15:27,GB
cus_00883,user883@example.com,2024-06-24 12:55:42,GB
cus_00884,user884@example.com,2024-09-26 08:19:13,US
cus_00885,user885@example.com,2024-06-01 18:38:15,CA
cus_00886,user886@example.com,2024-05-13 17:55:09,CA
cus_00887,user887@example.com,2023-06-12 11:45:58,DE
cus_00888,user888@example.com,2023-09-07 19:59:06,CA
cus_00889,user889@example.com,2024-05-27 07:58:18,AU
cus_00890,user890@example.com,2024-10-01 11:14:28,CA
cus_00891,user891@example.com,2025-02-08 16:25:26,DE
cus_00892,user892@example.com,2024-03-23 17:32:17,CA
cus_00893,user893@example.com,2024-09-14 01:56:31,AU
cus_00894,user894@example.com,2025-05-04 13:05:17,US
cus_00895,user895@example.com,2023-02-27 00:10:05,DE
cus_00896,user896@example.com,2024-12-07 13:08:20,US
cus_00897,user897@example.com,2023-05-17 19:06:25,US
cus_00898,user898@example.com,2024-05-03 14:02:58,US
cus_00899,user899@example.com,2024-01-28 02:06:40,GB
cus_00900,user900@example.com,2024-05-17 04:31:13,GB
cus_00901,user901@example.com,2023-06-30 01:52:13,US
cus_00902,user902@example.com,2024-09-19 20:44:17,DE
cus_00903,user903@example.com,2025-03-10 09:32:19,AU
cus_00904,user904@example.com,2023-01-02 18:54:53,AU
cus_00905,user905@example.com,2025-04-22 21:21:19,CA
cus_00906,user906@example.com,2024-12-18 15:43:35,DE
cus_00907,user907@example.com,2024-10-03 22:59:10,GB
cus_00908,user908@example.com,2023-03-26 04:52:29,US
cus_00909,user909@example.com,2023-10-19 09:35:02,CA
cus_00910,user910@example.com,2025-03-16 08:49:17,AU
cus_00911,user911@example.com,2024-07-16 00:06:43,GB
cus_00912,user912@example.com,2025-02-13 09:10:11,GB
cus_00913,user913@example.com,2024-11-17 16:28:52,US
cus_00914,user914@example.com,2023-03-22 04:13:35,AU
cus_00915,user915@example.com,2023-11-13 05:12:04,DE
cus_00916,user916@example.com,2024-02-19 20:34:41,GB
cus_00917,user917@example.com,2025-05-03 04:23:32,US
cus_00918,user918@example.com,2023-07-23 12:31:37,DE
cus_00919,user919@example.com,2024-03-23 10:30:17,AU
cus_00920,user920@example.com,2024-11-11 14:09:06,GB
cus_00921,user921@example.com,2025-01-22 23:21:56,DE
cus_00922,user922@example.com,2023-07-08 15:05:33,DE
cus_00923,user923@example.com,2023-02-14 20:19:50,DE
cus_00924,user924@example.com,2024-01-07 17:39:21,GB
cus_00925,user925@example.com,2023-09-04 00:45:57,GB
cus_00926,user926@example.com,2024-04-27 17:36:17,CA
cus_00927,user927@example.com,2025-05-05 16:46:00,AU
cus_00928,user928@example.com,2023-01-22 05:49:15,US
cus_00929,user929@example.com,2025-05-07 21:25:29,DE
cus_00930,user930@example.com,2024-09-25 18:59:43,CA
cus_00931,user931@example.com,2023-05-25 19:05:27,US
cus_00932,user932@example.com,2023-12-16 01:26:51,CA
cus_00933,user933@example.com,2023-06-26 06:08:13,GB
cus_00934,user934@example.com,2024-12-17 20:01:27,DE
cus_00935,user935@example.com,2023-07-02 11:27:19,US
cus_00936,user936@example.com,2023-08-28 04:27:34,US
cus_00937,user937@example.com,2025-02-13 04:47:07,US
cus_00938,user938@example.com,2024-03-29 09:23:15,US
cus_00939,user939@example.com,2025-03-01 12:07:25,US
cus_00940,user940@example.com,2024-02-29 18:01:08,CA
cus_00941,user941@example.com,2024-10-07 10:36:09,DE
cus_00942,user942@example.com,2025-01-19 12:53:16,GB
cus_00943,user943@example.com,2025-01-03 13:37:46,GB
cus_00944,user944@example.com,2024-01-14 14:56:48,GB
cus_00945,user945@example.com,2024-12-10 14:14:02,GB
cus_00946,user946@example.com,2025-05-06 08:39:06,CA
cus_00947,user947@example.com,2023-08-13 16:38:36,AU
cus_00948,user948@example.com,2024-08-18 21:07:23,DE
cus_00949,user949@example.com,2023-10-24 02:28:10,US
cus_00950,user950@example.com,2025-02-28 12:35:37,AU
cus_00951,user951@example.com,2023-08-01 01:23:59,GB
cus_00952,user952@example.com,2023-04-19 10:42:30,AU
cus_00953,user953@example.com,2024-03-05 03:14:58,DE
cus_00954,user954@example.com,2024-10-06 14:10:29,US
cus_00955,user955@example.com,2024-06-11 23:28:02,US
cus_00956,user956@example.com,2025-02-27 17:49:57,DE
cus_00957,user957@example.com,2024-02-20 00:55:07,DE
cus_00958,user958@example.com,2023-01-04 23:38:23,GB
cus_00959,user959@example.com,2024-03-15 09:00:05,US
cus_00960,user960@example.com,2024-04-08 18:58:07,AU
cus_00961,user961@example.com,2025-06-30 18:37:27,CA
cus_00962,user962@example.com,2025-06-19 21:06:38,CA
cus_00963,user963@example.com,2025-01-30 15:06:54,DE
cus_00964,user964@example.com,2023-08-19 20:02:19,GB
cus_00965,user965@example.com,2024-11-24 16:29:36,CA
cus_00966,user966@example.com,2025-04-16 15:44:21,US
cus_00967,user967@example.com,2025-01-22 09:33:20,DE
cus_00968,user968@example.com,2024-06-20 03:09:11,AU
cus_00969,user969@example.com,2024-05-31 10:15:35,DE
